23.783172	48.901472
N_steps             : 20001
error(proposed)     : 23.783172
error(original)     : 48.901472
A01_Estimator_Total_Time                           : 3366.033620
A02_Estimator_Setup_Time                           : 5.260930
A03_Estimator_Solving_Time                         : 3308.673746
A04_Estimator_Filtering_Process_Time               : 12.000207
A05_Estimator_KF_Process_Time                      : 38.272949
A06_Solver_PMSs_Solving_Time                       : 3223.150539
B01_Number_of_PMSs                                 : 59.216276
B02_Number_of_Filtered_PMSs                        : 2.486220
B03_Number_of_PMSs_to_KF                           : 2.486220
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.036107
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.036107
D01_Number_of_Reflections(sim)                     : 1.259532
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.180533
F01_Number_of_Failed_Timesteps                     : 0.034848
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 23.783172
G02_Estimation_Error_Reference(sim)                : 48.901472
G03_Estimation_Error_Except_Fail                   : 23.783172
G04_Estimation_Error_Except_Fail_Ref               : 48.901472
G05_Estimation_Error_Except_Strict_Fail            : 23.783172
G06_Estimation_Error_Except_Strict_Fail_Ref        : 48.901472
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
