211.006206	224.268231
N_steps             : 20001
error(proposed)     : 211.006206
error(original)     : 224.268231
A01_Estimator_Total_Time                           : 870.321113
A02_Estimator_Setup_Time                           : 3.223504
A03_Estimator_Solving_Time                         : 798.168698
A04_Estimator_Filtering_Process_Time               : 4.877268
A05_Estimator_KF_Process_Time                      : 62.340839
A06_Solver_PMSs_Solving_Time                       : 767.568345
B01_Number_of_PMSs                                 : 16.864799
B02_Number_of_Filtered_PMSs                        : 4.540988
B03_Number_of_PMSs_to_KF                           : 4.540988
C01_Number_of_Selection_Fail_Timesteps             : 0.843770
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.017307
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.017307
D01_Number_of_Reflections(sim)                     : 0.668373
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.612357
F01_Number_of_Failed_Timesteps                     : 0.462677
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 211.006206
G02_Estimation_Error_Reference(sim)                : 224.268231
G03_Estimation_Error_Except_Fail                   : 121.672425
G04_Estimation_Error_Except_Fail_Ref               : 108.866655
G05_Estimation_Error_Except_Strict_Fail            : 32.371846
G06_Estimation_Error_Except_Strict_Fail_Ref        : 22.695493
H01_Reception_Fails(<3)                            : 0.453377
H02_Reception_Fails_Ref.(<3)                       : 0.453377
H03_Strict_Reception_Fails(<_NV)                   : 0.930053
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.930053
