39.194833	72.407404
N_steps             : 20001
error(proposed)     : 39.194833
error(original)     : 72.407404
A01_Estimator_Total_Time                           : 4986.872456
A02_Estimator_Setup_Time                           : 4.941613
A03_Estimator_Solving_Time                         : 4896.462510
A04_Estimator_Filtering_Process_Time               : 18.491111
A05_Estimator_KF_Process_Time                      : 64.096058
A06_Solver_PMSs_Solving_Time                       : 4763.647514
B01_Number_of_PMSs                                 : 92.822932
B02_Number_of_Filtered_PMSs                        : 4.390982
B03_Number_of_PMSs_to_KF                           : 4.390982
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.030714
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.030714
D01_Number_of_Reflections(sim)                     : 0.757846
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.036176
F01_Number_of_Failed_Timesteps                     : 0.029799
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 39.194833
G02_Estimation_Error_Reference(sim)                : 72.407404
G03_Estimation_Error_Except_Fail                   : 39.194833
G04_Estimation_Error_Except_Fail_Ref               : 72.407404
G05_Estimation_Error_Except_Strict_Fail            : 32.541397
G06_Estimation_Error_Except_Strict_Fail_Ref        : 62.144685
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.105995
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.105995
