92.706003	256.181600
N_steps             : 20001
error(proposed)     : 92.706003
error(original)     : 256.181600
A01_Estimator_Total_Time                           : 6023.720092
A02_Estimator_Setup_Time                           : 11.026830
A03_Estimator_Solving_Time                         : 5672.925438
A04_Estimator_Filtering_Process_Time               : 21.302567
A05_Estimator_KF_Process_Time                      : 314.142491
A06_Solver_PMSs_Solving_Time                       : 5528.304728
B01_Number_of_PMSs                                 : 98.050445
B02_Number_of_Filtered_PMSs                        : 17.903733
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.004924
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.004924
D01_Number_of_Reflections(sim)                     : 7.086520
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.019696
F01_Number_of_Failed_Timesteps                     : 0.004900
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 92.706003
G02_Estimation_Error_Reference(sim)                : 256.181600
