56.441162	100.159797
N_steps             : 20001
error(proposed)     : 56.441162
error(original)     : 100.159797
A01_Estimator_Total_Time                           : 562.056260
A02_Estimator_Setup_Time                           : 2.228915
A03_Estimator_Solving_Time                         : 499.740640
A04_Estimator_Filtering_Process_Time               : 1.950533
A05_Estimator_KF_Process_Time                      : 57.238074
A06_Solver_PMSs_Solving_Time                       : 483.322766
B01_Number_of_PMSs                                 : 10.658716
B02_Number_of_Filtered_PMSs                        : 4.393066
B03_Number_of_PMSs_to_KF                           : 4.393066
C01_Number_of_Selection_Fail_Timesteps             : 0.006039
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000453
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000453
D01_Number_of_Reflections(sim)                     : 0.831975
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.001359
F01_Number_of_Failed_Timesteps                     : 0.006450
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 56.441162
G02_Estimation_Error_Reference(sim)                : 100.159797
G03_Estimation_Error_Except_Fail                   : 56.165205
G04_Estimation_Error_Except_Fail_Ref               : 98.762014
G05_Estimation_Error_Except_Strict_Fail            : 56.165205
G06_Estimation_Error_Except_Strict_Fail_Ref        : 98.762014
H01_Reception_Fails(<3)                            : 0.006000
H02_Reception_Fails_Ref.(<3)                       : 0.006000
H03_Strict_Reception_Fails(<_NV)                   : 0.006000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.006000
