303.957447	303.726337
N_steps             : 20001
error(proposed)     : 303.957447
error(original)     : 303.726337
A01_Estimator_Total_Time                           : 405.234239
A02_Estimator_Setup_Time                           : 4.513057
A03_Estimator_Solving_Time                         : 351.237668
A04_Estimator_Filtering_Process_Time               : 1.424426
A05_Estimator_KF_Process_Time                      : 45.644421
A06_Solver_PMSs_Solving_Time                       : 333.705882
B01_Number_of_PMSs                                 : 6.844368
B02_Number_of_Filtered_PMSs                        : 3.208125
C01_Number_of_Selection_Fail_Timesteps             : 4.275917
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000000
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000000
D01_Number_of_Reflections(sim)                     : 0.914534
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.000000
F01_Number_of_Failed_Timesteps                     : 0.810459
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 303.957447
G02_Estimation_Error_Reference(sim)                : 303.726337
G03_Estimation_Error_Except_Fail                   : 140.618207
G04_Estimation_Error_Except_Fail_Ref               : 22.787184
G05_Estimation_Error_Except_Strict_Fail            : 140.618207
G06_Estimation_Error_Except_Strict_Fail_Ref        : 22.787184
H01_Reception_Fails(<3)                            : 0.810459
H02_Reception_Fails_Ref.(<3)                       : 0.810459
H03_Strict_Reception_Fails(<_NV)                   : 0.810459
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.810459
