102.925913	147.110705
N_steps             : 20001
error(proposed)     : 102.925913
error(original)     : 147.110705
A01_Estimator_Total_Time                           : 4886.068550
A02_Estimator_Setup_Time                           : 3737.721052
A03_Estimator_Solving_Time                         : 1084.526401
A04_Estimator_Filtering_Process_Time               : 4.041617
A05_Estimator_KF_Process_Time                      : 58.489221
A06_Solver_PMSs_Solving_Time                       : 1046.797288
B01_Number_of_PMSs                                 : 22.856089
B02_Number_of_Filtered_PMSs                        : 4.129538
C01_Number_of_Selection_Fail_Timesteps             : 0.239393
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.010436
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.010436
D01_Number_of_Reflections(sim)                     : 0.553334
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.983253
F01_Number_of_Failed_Timesteps                     : 0.199890
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 102.925913
G02_Estimation_Error_Reference(sim)                : 147.110705
G03_Estimation_Error_Except_Fail                   : 63.593973
G04_Estimation_Error_Except_Fail_Ref               : 102.311115
G05_Estimation_Error_Except_Strict_Fail            : 25.000193
G06_Estimation_Error_Except_Strict_Fail_Ref        : 30.283139
H01_Reception_Fails(<3)                            : 0.191540
H02_Reception_Fails_Ref.(<3)                       : 0.191540
H03_Strict_Reception_Fails(<_NV)                   : 0.713264
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.713264
