83.505019	79.064015
N_steps             : 20001
error(proposed)     : 83.505019
error(original)     : 79.064015
A01_Estimator_Total_Time                           : 528.232931
A02_Estimator_Setup_Time                           : 2.439517
A03_Estimator_Solving_Time                         : 481.253595
A04_Estimator_Filtering_Process_Time               : 1.491051
A05_Estimator_KF_Process_Time                      : 42.166114
A06_Solver_PMSs_Solving_Time                       : 467.340975
B01_Number_of_PMSs                                 : 9.085018
B02_Number_of_Filtered_PMSs                        : 3.291755
B03_Number_of_PMSs_to_KF                           : 3.291755
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.005581
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.005581
D01_Number_of_Reflections(sim)                     : 1.042383
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.016742
F01_Number_of_Failed_Timesteps                     : 0.005550
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 83.505019
G02_Estimation_Error_Reference(sim)                : 79.064015
G03_Estimation_Error_Except_Fail                   : 83.505019
G04_Estimation_Error_Except_Fail_Ref               : 79.064015
G05_Estimation_Error_Except_Strict_Fail            : 83.505019
G06_Estimation_Error_Except_Strict_Fail_Ref        : 79.064015
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
