81.197905	123.634946
N_steps             : 20001
error(proposed)     : 81.197905
error(original)     : 123.634946
A01_Estimator_Total_Time                           : 1334.115860
A02_Estimator_Setup_Time                           : 3.904992
A03_Estimator_Solving_Time                         : 1260.345568
A04_Estimator_Filtering_Process_Time               : 4.266242
A05_Estimator_KF_Process_Time                      : 64.084324
A06_Solver_PMSs_Solving_Time                       : 1220.733701
B01_Number_of_PMSs                                 : 24.670573
B02_Number_of_Filtered_PMSs                        : 4.550462
B03_Number_of_PMSs_to_KF                           : 4.550462
C01_Number_of_Selection_Fail_Timesteps             : 0.140732
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.008157
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.008157
D01_Number_of_Reflections(sim)                     : 0.577919
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.819404
F01_Number_of_Failed_Timesteps                     : 0.129594
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 81.197905
G02_Estimation_Error_Reference(sim)                : 123.634946
G03_Estimation_Error_Except_Fail                   : 58.740984
G04_Estimation_Error_Except_Fail_Ref               : 93.710909
G05_Estimation_Error_Except_Strict_Fail            : 42.240784
G06_Estimation_Error_Except_Strict_Fail_Ref        : 56.079649
H01_Reception_Fails(<3)                            : 0.122494
H02_Reception_Fails_Ref.(<3)                       : 0.122494
H03_Strict_Reception_Fails(<_NV)                   : 0.308085
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.308085
