176.616102	192.625035
N_steps             : 20001
error(proposed)     : 176.616102
error(original)     : 192.625035
A01_Estimator_Total_Time                           : 877.682689
A02_Estimator_Setup_Time                           : 5.435757
A03_Estimator_Solving_Time                         : 801.285701
A04_Estimator_Filtering_Process_Time               : 4.083116
A05_Estimator_KF_Process_Time                      : 65.608498
A06_Solver_PMSs_Solving_Time                       : 774.070751
B01_Number_of_PMSs                                 : 17.341763
B02_Number_of_Filtered_PMSs                        : 4.705746
B03_Number_of_PMSs_to_KF                           : 4.705746
C01_Number_of_Selection_Fail_Timesteps             : 0.842692
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.016828
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.016828
D01_Number_of_Reflections(sim)                     : 0.629230
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.452492
F01_Number_of_Failed_Timesteps                     : 0.462227
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 176.616102
G02_Estimation_Error_Reference(sim)                : 192.625035
G03_Estimation_Error_Except_Fail                   : 100.353275
G04_Estimation_Error_Except_Fail_Ref               : 92.211436
G05_Estimation_Error_Except_Strict_Fail            : 42.181280
G06_Estimation_Error_Except_Strict_Fail_Ref        : 29.464029
H01_Reception_Fails(<3)                            : 0.453177
H02_Reception_Fails_Ref.(<3)                       : 0.453177
H03_Strict_Reception_Fails(<_NV)                   : 0.966302
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.966302
