40.054886	90.931309
N_steps             : 20001
error(proposed)     : 40.054886
error(original)     : 90.931309
A01_Estimator_Total_Time                           : 386.290764
A02_Estimator_Setup_Time                           : 3.297300
A03_Estimator_Solving_Time                         : 341.839610
A04_Estimator_Filtering_Process_Time               : 1.157323
A05_Estimator_KF_Process_Time                      : 39.121122
A06_Solver_PMSs_Solving_Time                       : 332.269445
B01_Number_of_PMSs                                 : 6.725929
B02_Number_of_Filtered_PMSs                        : 2.968073
B03_Number_of_PMSs_to_KF                           : 2.968073
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.005631
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.005631
D01_Number_of_Reflections(sim)                     : 1.473981
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.016894
F01_Number_of_Failed_Timesteps                     : 0.005600
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 40.054886
G02_Estimation_Error_Reference(sim)                : 90.931309
G03_Estimation_Error_Except_Fail                   : 40.054886
G04_Estimation_Error_Except_Fail_Ref               : 90.931309
G05_Estimation_Error_Except_Strict_Fail            : 40.054886
G06_Estimation_Error_Except_Strict_Fail_Ref        : 90.931309
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
