69.218254	73.227338
N_steps             : 20001
error(proposed)     : 69.218254
error(original)     : 73.227338
A01_Estimator_Total_Time                           : 435.766675
A02_Estimator_Setup_Time                           : 2.427503
A03_Estimator_Solving_Time                         : 395.672723
A04_Estimator_Filtering_Process_Time               : 1.267905
A05_Estimator_KF_Process_Time                      : 35.557892
A06_Solver_PMSs_Solving_Time                       : 384.240050
B01_Number_of_PMSs                                 : 7.513877
B02_Number_of_Filtered_PMSs                        : 2.830866
B03_Number_of_PMSs_to_KF                           : 2.830866
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.003814
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.003814
D01_Number_of_Reflections(sim)                     : 1.154479
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.011443
F01_Number_of_Failed_Timesteps                     : 0.003800
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 69.218254
G02_Estimation_Error_Reference(sim)                : 73.227338
G03_Estimation_Error_Except_Fail                   : 69.218254
G04_Estimation_Error_Except_Fail_Ref               : 73.227338
G05_Estimation_Error_Except_Strict_Fail            : 69.218254
G06_Estimation_Error_Except_Strict_Fail_Ref        : 73.227338
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
