46.261841	88.375248
N_steps             : 20001
error(proposed)     : 46.261841
error(original)     : 88.375248
A01_Estimator_Total_Time                           : 497.353192
A02_Estimator_Setup_Time                           : 3.091319
A03_Estimator_Solving_Time                         : 440.170854
A04_Estimator_Filtering_Process_Time               : 1.815255
A05_Estimator_KF_Process_Time                      : 51.376812
A06_Solver_PMSs_Solving_Time                       : 426.968658
B01_Number_of_PMSs                                 : 9.443308
B02_Number_of_Filtered_PMSs                        : 3.942480
B03_Number_of_PMSs_to_KF                           : 3.942480
C01_Number_of_Selection_Fail_Timesteps             : 0.002909
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000100
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000100
D01_Number_of_Reflections(sim)                     : 0.799659
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.000301
F01_Number_of_Failed_Timesteps                     : 0.003000
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 46.261841
G02_Estimation_Error_Reference(sim)                : 88.375248
G03_Estimation_Error_Except_Fail                   : 45.995105
G04_Estimation_Error_Except_Fail_Ref               : 87.631677
G05_Estimation_Error_Except_Strict_Fail            : 45.995105
G06_Estimation_Error_Except_Strict_Fail_Ref        : 87.631677
H01_Reception_Fails(<3)                            : 0.002900
H02_Reception_Fails_Ref.(<3)                       : 0.002900
H03_Strict_Reception_Fails(<_NV)                   : 0.002900
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.002900
