33.816040	42.752478
N_steps             : 20001
error(proposed)     : 33.816040
error(original)     : 42.752478
A01_Estimator_Total_Time                           : 1082.563108
A02_Estimator_Setup_Time                           : 3.591212
A03_Estimator_Solving_Time                         : 1030.586121
A04_Estimator_Filtering_Process_Time               : 4.031414
A05_Estimator_KF_Process_Time                      : 43.194389
A06_Solver_PMSs_Solving_Time                       : 1001.363118
B01_Number_of_PMSs                                 : 19.348913
B02_Number_of_Filtered_PMSs                        : 2.859070
B03_Number_of_PMSs_to_KF                           : 2.859070
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.018329
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.018329
D01_Number_of_Reflections(sim)                     : 1.303141
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.073316
F01_Number_of_Failed_Timesteps                     : 0.017999
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 33.816040
G02_Estimation_Error_Reference(sim)                : 42.752478
G03_Estimation_Error_Except_Fail                   : 33.816040
G04_Estimation_Error_Except_Fail_Ref               : 42.752478
G05_Estimation_Error_Except_Strict_Fail            : 33.816040
G06_Estimation_Error_Except_Strict_Fail_Ref        : 42.752478
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
