40.004669	91.661122
N_steps             : 20001
error(proposed)     : 40.004669
error(original)     : 91.661122
A01_Estimator_Total_Time                           : 442.928908
A02_Estimator_Setup_Time                           : 2.051267
A03_Estimator_Solving_Time                         : 390.452338
A04_Estimator_Filtering_Process_Time               : 1.641033
A05_Estimator_KF_Process_Time                      : 47.821568
A06_Solver_PMSs_Solving_Time                       : 378.132322
B01_Number_of_PMSs                                 : 8.341394
B02_Number_of_Filtered_PMSs                        : 3.470011
B03_Number_of_PMSs_to_KF                           : 3.470011
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.001352
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.001352
D01_Number_of_Reflections(sim)                     : 0.932212
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.004055
F01_Number_of_Failed_Timesteps                     : 0.001350
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 40.004669
G02_Estimation_Error_Reference(sim)                : 91.661122
G03_Estimation_Error_Except_Fail                   : 40.004669
G04_Estimation_Error_Except_Fail_Ref               : 91.661122
G05_Estimation_Error_Except_Strict_Fail            : 40.004669
G06_Estimation_Error_Except_Strict_Fail_Ref        : 91.661122
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
