95.213405	264.495256
N_steps             : 20001
error(proposed)     : 95.213405
error(original)     : 264.495256
A01_Estimator_Total_Time                           : 6398.208946
A02_Estimator_Setup_Time                           : 39.250575
A03_Estimator_Solving_Time                         : 6017.376213
A04_Estimator_Filtering_Process_Time               : 18.698389
A05_Estimator_KF_Process_Time                      : 317.047183
A06_Solver_PMSs_Solving_Time                       : 5861.952617
B01_Number_of_PMSs                                 : 105.298859
B02_Number_of_Filtered_PMSs                        : 18.624337
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000751
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000751
D01_Number_of_Reflections(sim)                     : 6.468878
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.002101
F01_Number_of_Failed_Timesteps                     : 0.000750
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 95.213405
G02_Estimation_Error_Reference(sim)                : 264.495256
