84.535187	201.734905
N_steps             : 20001
error(proposed)     : 84.535187
error(original)     : 201.734905
A01_Estimator_Total_Time                           : 4627.114313
A02_Estimator_Setup_Time                           : 9.777896
A03_Estimator_Solving_Time                         : 4376.794883
A04_Estimator_Filtering_Process_Time               : 13.397088
A05_Estimator_KF_Process_Time                      : 224.956065
A06_Solver_PMSs_Solving_Time                       : 4269.073816
B01_Number_of_PMSs                                 : 68.873199
B02_Number_of_Filtered_PMSs                        : 13.329794
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.011224
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.011224
D01_Number_of_Reflections(sim)                     : 9.628293
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.044896
F01_Number_of_Failed_Timesteps                     : 0.011099
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 84.535187
G02_Estimation_Error_Reference(sim)                : 201.734905
