81.178578	472.837204
N_steps             : 20001
error(proposed)     : 81.178578
error(original)     : 472.837204
A01_Estimator_Total_Time                           : 22070.261644
A02_Estimator_Setup_Time                           : 52.621813
A03_Estimator_Solving_Time                         : 21478.748695
A04_Estimator_Filtering_Process_Time               : 83.415780
A05_Estimator_KF_Process_Time                      : 445.588888
A06_Solver_PMSs_Solving_Time                       : 20896.603293
B01_Number_of_PMSs                                 : 331.148765
B02_Number_of_Filtered_PMSs                        : 23.687964
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.003865
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.003865
D01_Number_of_Reflections(sim)                     : 7.079050
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.016312
F01_Number_of_Failed_Timesteps                     : 0.003850
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 81.178578
G02_Estimation_Error_Reference(sim)                : 472.837204
