81.406119	447.622599
N_steps             : 20001
error(proposed)     : 81.406119
error(original)     : 447.622599
A01_Estimator_Total_Time                           : 21330.432908
A02_Estimator_Setup_Time                           : 28.153030
A03_Estimator_Solving_Time                         : 20772.818273
A04_Estimator_Filtering_Process_Time               : 72.293849
A05_Estimator_KF_Process_Time                      : 447.614685
A06_Solver_PMSs_Solving_Time                       : 20248.340688
B01_Number_of_PMSs                                 : 318.938587
B02_Number_of_Filtered_PMSs                        : 22.828978
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.005176
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.005176
D01_Number_of_Reflections(sim)                     : 7.287265
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.024525
F01_Number_of_Failed_Timesteps                     : 0.005150
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 81.406119
G02_Estimation_Error_Reference(sim)                : 447.622599
