101.832128	576.644145
N_steps             : 20001
error(proposed)     : 101.832128
error(original)     : 576.644145
A01_Estimator_Total_Time                           : 20543.151690
A02_Estimator_Setup_Time                           : 2555.236275
A03_Estimator_Solving_Time                         : 17577.562710
A04_Estimator_Filtering_Process_Time               : 66.370134
A05_Estimator_KF_Process_Time                      : 335.092069
A06_Solver_PMSs_Solving_Time                       : 17092.244010
B01_Number_of_PMSs                                 : 296.543875
B02_Number_of_Filtered_PMSs                        : 18.742679
C01_Number_of_Selection_Fail_Timesteps             : 0.002913
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.001708
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.001708
D01_Number_of_Reflections(sim)                     : 4.901150
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.723090
F01_Number_of_Failed_Timesteps                     : 0.004600
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 101.832128
G02_Estimation_Error_Reference(sim)                : 576.644145
