285.498628	560.862678
N_steps             : 20001
error(proposed)     : 285.498628
error(original)     : 560.862678
A01_Estimator_Total_Time                           : 1659.673013
A02_Estimator_Setup_Time                           : 5.925221
A03_Estimator_Solving_Time                         : 1464.825830
A04_Estimator_Filtering_Process_Time               : 5.861247
A05_Estimator_KF_Process_Time                      : 181.456822
A06_Solver_PMSs_Solving_Time                       : 1406.373038
B01_Number_of_PMSs                                 : 35.956179
B02_Number_of_Filtered_PMSs                        : 13.705085
C01_Number_of_Selection_Fail_Timesteps             : 0.715205
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000000
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000000
D01_Number_of_Reflections(sim)                     : 4.261556
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.000000
F01_Number_of_Failed_Timesteps                     : 0.416979
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 285.498628
G02_Estimation_Error_Reference(sim)                : 560.862678
