73.751201	397.068897
N_steps             : 20001
error(proposed)     : 73.751201
error(original)     : 397.068897
A01_Estimator_Total_Time                           : 18407.982307
A02_Estimator_Setup_Time                           : 15.645319
A03_Estimator_Solving_Time                         : 17909.153630
A04_Estimator_Filtering_Process_Time               : 59.991791
A05_Estimator_KF_Process_Time                      : 412.097950
A06_Solver_PMSs_Solving_Time                       : 17464.793188
B01_Number_of_PMSs                                 : 255.757750
B02_Number_of_Filtered_PMSs                        : 21.089333
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.019835
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.019835
D01_Number_of_Reflections(sim)                     : 9.396747
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.099174
F01_Number_of_Failed_Timesteps                     : 0.019449
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 73.751201
G02_Estimation_Error_Reference(sim)                : 397.068897
