84.596284	589.318607
N_steps             : 20001
error(proposed)     : 84.596284
error(original)     : 589.318607
A01_Estimator_Total_Time                           : 21772.956350
A02_Estimator_Setup_Time                           : 724.445625
A03_Estimator_Solving_Time                         : 20556.897865
A04_Estimator_Filtering_Process_Time               : 73.476396
A05_Estimator_KF_Process_Time                      : 406.851859
A06_Solver_PMSs_Solving_Time                       : 19988.159316
B01_Number_of_PMSs                                 : 335.548461
B02_Number_of_Filtered_PMSs                        : 21.697454
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.002355
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.002355
D01_Number_of_Reflections(sim)                     : 5.810314
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.937857
F01_Number_of_Failed_Timesteps                     : 0.002350
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 84.596284
G02_Estimation_Error_Reference(sim)                : 589.318607
