269.199947	582.956912
N_steps             : 20001
error(proposed)     : 269.199947
error(original)     : 582.956912
A01_Estimator_Total_Time                           : 15831.583998
A02_Estimator_Setup_Time                           : 13670.529371
A03_Estimator_Solving_Time                         : 1970.510591
A04_Estimator_Filtering_Process_Time               : 7.758426
A05_Estimator_KF_Process_Time                      : 180.755253
A06_Solver_PMSs_Solving_Time                       : 1899.573879
B01_Number_of_PMSs                                 : 46.649773
B02_Number_of_Filtered_PMSs                        : 13.902839
C01_Number_of_Selection_Fail_Timesteps             : 0.715205
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000000
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000000
D01_Number_of_Reflections(sim)                     : 4.261556
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.165595
F01_Number_of_Failed_Timesteps                     : 0.416979
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 269.199947
G02_Estimation_Error_Reference(sim)                : 582.956912
