135.783330	309.758596
N_steps             : 20001
error(proposed)     : 135.783330
error(original)     : 309.758596
A01_Estimator_Total_Time                           : 1832.374724
A02_Estimator_Setup_Time                           : 6.794050
A03_Estimator_Solving_Time                         : 1652.148505
A04_Estimator_Filtering_Process_Time               : 5.757425
A05_Estimator_KF_Process_Time                      : 166.032460
A06_Solver_PMSs_Solving_Time                       : 1602.764148
B01_Number_of_PMSs                                 : 35.777493
B02_Number_of_Filtered_PMSs                        : 11.888170
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.003462
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.003462
D01_Number_of_Reflections(sim)                     : 5.163406
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.010385
F01_Number_of_Failed_Timesteps                     : 0.003450
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 135.783330
G02_Estimation_Error_Reference(sim)                : 309.758596
