191.945487	345.967285
N_steps             : 20001
error(proposed)     : 191.945487
error(original)     : 345.967285
A01_Estimator_Total_Time                           : 1867.883533
A02_Estimator_Setup_Time                           : 5.411865
A03_Estimator_Solving_Time                         : 1669.560521
A04_Estimator_Filtering_Process_Time               : 5.979250
A05_Estimator_KF_Process_Time                      : 184.946954
A06_Solver_PMSs_Solving_Time                       : 1614.168289
B01_Number_of_PMSs                                 : 37.240702
B02_Number_of_Filtered_PMSs                        : 13.905879
C01_Number_of_Selection_Fail_Timesteps             : 0.064166
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000000
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000000
D01_Number_of_Reflections(sim)                     : 3.369886
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.000000
F01_Number_of_Failed_Timesteps                     : 0.060297
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 191.945487
G02_Estimation_Error_Reference(sim)                : 345.967285
