96.174458	360.346139
N_steps             : 20001
error(proposed)     : 96.174458
error(original)     : 360.346139
A01_Estimator_Total_Time                           : 7425.823945
A02_Estimator_Setup_Time                           : 335.652897
A03_Estimator_Solving_Time                         : 6703.394172
A04_Estimator_Filtering_Process_Time               : 35.599619
A05_Estimator_KF_Process_Time                      : 346.753543
A06_Solver_PMSs_Solving_Time                       : 6515.749837
B01_Number_of_PMSs                                 : 121.250964
B02_Number_of_Filtered_PMSs                        : 20.208552
C01_Number_of_Selection_Fail_Timesteps             : 0.001152
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000351
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000351
D01_Number_of_Reflections(sim)                     : 4.354564
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.981824
F01_Number_of_Failed_Timesteps                     : 0.001500
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 96.174458
G02_Estimation_Error_Reference(sim)                : 360.346139
