75.778027	456.838523
N_steps             : 20001
error(proposed)     : 75.778027
error(original)     : 456.838523
A01_Estimator_Total_Time                           : 20556.277839
A02_Estimator_Setup_Time                           : 16.539468
A03_Estimator_Solving_Time                         : 19992.284132
A04_Estimator_Filtering_Process_Time               : 59.929571
A05_Estimator_KF_Process_Time                      : 479.467076
A06_Solver_PMSs_Solving_Time                       : 19480.981575
B01_Number_of_PMSs                                 : 297.853605
B02_Number_of_Filtered_PMSs                        : 24.436267
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.006897
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.006897
D01_Number_of_Reflections(sim)                     : 7.862314
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.034082
F01_Number_of_Failed_Timesteps                     : 0.006850
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 75.778027
G02_Estimation_Error_Reference(sim)                : 456.838523
