120.751547	570.616601
N_steps             : 20001
error(proposed)     : 120.751547
error(original)     : 570.616601
A01_Estimator_Total_Time                           : 15033.857889
A02_Estimator_Setup_Time                           : 7962.281077
A03_Estimator_Solving_Time                         : 6776.850281
A04_Estimator_Filtering_Process_Time               : 24.361870
A05_Estimator_KF_Process_Time                      : 267.324542
A06_Solver_PMSs_Solving_Time                       : 6588.031952
B01_Number_of_PMSs                                 : 122.647715
B02_Number_of_Filtered_PMSs                        : 16.790485
C01_Number_of_Selection_Fail_Timesteps             : 0.014302
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000101
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000101
D01_Number_of_Reflections(sim)                     : 3.616422
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.826951
F01_Number_of_Failed_Timesteps                     : 0.014199
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 120.751547
G02_Estimation_Error_Reference(sim)                : 570.616601
