174.608678	291.399217
N_steps             : 20001
error(proposed)     : 174.608678
error(original)     : 291.399217
A01_Estimator_Total_Time                           : 1841.220042
A02_Estimator_Setup_Time                           : 6.457579
A03_Estimator_Solving_Time                         : 1646.049648
A04_Estimator_Filtering_Process_Time               : 8.249810
A05_Estimator_KF_Process_Time                      : 178.970942
A06_Solver_PMSs_Solving_Time                       : 1591.168112
B01_Number_of_PMSs                                 : 37.443278
B02_Number_of_Filtered_PMSs                        : 13.629849
C01_Number_of_Selection_Fail_Timesteps             : 0.014301
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000000
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000000
D01_Number_of_Reflections(sim)                     : 3.616056
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.000000
F01_Number_of_Failed_Timesteps                     : 0.014099
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 174.608678
G02_Estimation_Error_Reference(sim)                : 291.399217
