129.466275	489.515861
N_steps             : 20001
error(proposed)     : 129.466275
error(original)     : 489.515861
A01_Estimator_Total_Time                           : 9037.912065
A02_Estimator_Setup_Time                           : 4083.087023
A03_Estimator_Solving_Time                         : 4636.912267
A04_Estimator_Filtering_Process_Time               : 19.928090
A05_Estimator_KF_Process_Time                      : 294.969471
A06_Solver_PMSs_Solving_Time                       : 4514.164258
B01_Number_of_PMSs                                 : 91.541762
B02_Number_of_Filtered_PMSs                        : 16.932197
C01_Number_of_Selection_Fail_Timesteps             : 0.014301
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000000
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000000
D01_Number_of_Reflections(sim)                     : 3.616056
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.672854
F01_Number_of_Failed_Timesteps                     : 0.014099
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 129.466275
G02_Estimation_Error_Reference(sim)                : 489.515861
