85.841137	590.185266
N_steps             : 20001
error(proposed)     : 85.841137
error(original)     : 590.185266
A01_Estimator_Total_Time                           : 21252.194706
A02_Estimator_Setup_Time                           : 1666.416383
A03_Estimator_Solving_Time                         : 19117.636859
A04_Estimator_Filtering_Process_Time               : 72.774119
A05_Estimator_KF_Process_Time                      : 385.282626
A06_Solver_PMSs_Solving_Time                       : 18598.030624
B01_Number_of_PMSs                                 : 313.082666
B02_Number_of_Filtered_PMSs                        : 20.173589
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000851
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000851
D01_Number_of_Reflections(sim)                     : 5.149970
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.818505
F01_Number_of_Failed_Timesteps                     : 0.000850
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 85.841137
G02_Estimation_Error_Reference(sim)                : 590.185266
