75.823855	101.671637
N_steps             : 20001
error(proposed)     : 75.823855
error(original)     : 101.671637
A01_Estimator_Total_Time                           : 1965.020974
A02_Estimator_Setup_Time                           : 4.037935
A03_Estimator_Solving_Time                         : 1886.685393
A04_Estimator_Filtering_Process_Time               : 6.284056
A05_Estimator_KF_Process_Time                      : 66.355003
A06_Solver_PMSs_Solving_Time                       : 1832.002461
B01_Number_of_PMSs                                 : 39.051043
B02_Number_of_Filtered_PMSs                        : 4.612788
B03_Number_of_PMSs_to_KF                           : 4.612788
C01_Number_of_Selection_Fail_Timesteps             : 0.040449
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.029695
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.029695
D01_Number_of_Reflections(sim)                     : 0.515677
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.103478
F01_Number_of_Failed_Timesteps                     : 0.065547
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 75.823855
G02_Estimation_Error_Reference(sim)                : 101.671637
G03_Estimation_Error_Except_Fail                   : 71.926245
G04_Estimation_Error_Except_Fail_Ref               : 95.088220
G05_Estimation_Error_Except_Strict_Fail            : 37.752541
G06_Estimation_Error_Except_Strict_Fail_Ref        : 40.000105
H01_Reception_Fails(<3)                            : 0.037798
H02_Reception_Fails_Ref.(<3)                       : 0.037798
H03_Strict_Reception_Fails(<_NV)                   : 0.701615
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.701615
