115.238424	235.210780
N_steps             : 20001
error(proposed)     : 115.238424
error(original)     : 235.210780
A01_Estimator_Total_Time                           : 1631.636587
A02_Estimator_Setup_Time                           : 9.055358
A03_Estimator_Solving_Time                         : 1502.876838
A04_Estimator_Filtering_Process_Time               : 4.801807
A05_Estimator_KF_Process_Time                      : 113.217516
A06_Solver_PMSs_Solving_Time                       : 1460.225445
B01_Number_of_PMSs                                 : 26.417867
B02_Number_of_Filtered_PMSs                        : 8.277039
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.003814
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.003814
D01_Number_of_Reflections(sim)                     : 7.277390
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.011443
F01_Number_of_Failed_Timesteps                     : 0.003800
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 115.238424
G02_Estimation_Error_Reference(sim)                : 235.210780
