80.077381	112.268550
N_steps             : 20001
error(proposed)     : 80.077381
error(original)     : 112.268550
A01_Estimator_Total_Time                           : 4643.445953
A02_Estimator_Setup_Time                           : 2716.817161
A03_Estimator_Solving_Time                         : 1855.004860
A04_Estimator_Filtering_Process_Time               : 7.541757
A05_Estimator_KF_Process_Time                      : 62.120887
A06_Solver_PMSs_Solving_Time                       : 1797.770851
B01_Number_of_PMSs                                 : 35.857997
B02_Number_of_Filtered_PMSs                        : 4.273784
C01_Number_of_Selection_Fail_Timesteps             : 0.105692
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.011619
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.011619
D01_Number_of_Reflections(sim)                     : 0.635048
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.336462
F01_Number_of_Failed_Timesteps                     : 0.104995
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 80.077381
G02_Estimation_Error_Reference(sim)                : 112.268550
G03_Estimation_Error_Except_Fail                   : 60.303903
G04_Estimation_Error_Except_Fail_Ref               : 84.623011
G05_Estimation_Error_Except_Strict_Fail            : 32.739426
G06_Estimation_Error_Except_Strict_Fail_Ref        : 46.372350
H01_Reception_Fails(<3)                            : 0.094595
H02_Reception_Fails_Ref.(<3)                       : 0.094595
H03_Strict_Reception_Fails(<_NV)                   : 0.546273
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.546273
