43.822692	61.753021
N_steps             : 20001
error(proposed)     : 43.822692
error(original)     : 61.753021
A01_Estimator_Total_Time                           : 1916.015905
A02_Estimator_Setup_Time                           : 4.019552
A03_Estimator_Solving_Time                         : 1830.670905
A04_Estimator_Filtering_Process_Time               : 6.923919
A05_Estimator_KF_Process_Time                      : 72.888360
A06_Solver_PMSs_Solving_Time                       : 1781.562912
B01_Number_of_PMSs                                 : 35.516766
B02_Number_of_Filtered_PMSs                        : 4.884510
B03_Number_of_PMSs_to_KF                           : 4.884510
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.013119
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.013119
D01_Number_of_Reflections(sim)                     : 0.744909
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.044474
F01_Number_of_Failed_Timesteps                     : 0.012949
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 43.822692
G02_Estimation_Error_Reference(sim)                : 61.753021
G03_Estimation_Error_Except_Fail                   : 43.822692
G04_Estimation_Error_Except_Fail_Ref               : 61.753021
G05_Estimation_Error_Except_Strict_Fail            : 42.687113
G06_Estimation_Error_Except_Strict_Fail_Ref        : 61.080228
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.007900
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.007900
