35.906598	73.010652
N_steps             : 20001
error(proposed)     : 35.906598
error(original)     : 73.010652
A01_Estimator_Total_Time                           : 5391.042571
A02_Estimator_Setup_Time                           : 791.884810
A03_Estimator_Solving_Time                         : 4495.229674
A04_Estimator_Filtering_Process_Time               : 14.099283
A05_Estimator_KF_Process_Time                      : 87.688314
A06_Solver_PMSs_Solving_Time                       : 4371.708110
B01_Number_of_PMSs                                 : 74.419655
B02_Number_of_Filtered_PMSs                        : 5.294162
C01_Number_of_Selection_Fail_Timesteps             : 0.001313
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.008736
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.008736
D01_Number_of_Reflections(sim)                     : 0.910009
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.855419
F01_Number_of_Failed_Timesteps                     : 0.009950
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 35.906598
G02_Estimation_Error_Reference(sim)                : 73.010652
G03_Estimation_Error_Except_Fail                   : 35.694749
G04_Estimation_Error_Except_Fail_Ref               : 72.712864
G05_Estimation_Error_Except_Strict_Fail            : 29.844754
G06_Estimation_Error_Except_Strict_Fail_Ref        : 65.092581
H01_Reception_Fails(<3)                            : 0.001300
H02_Reception_Fails_Ref.(<3)                       : 0.001300
H03_Strict_Reception_Fails(<_NV)                   : 0.135843
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.135843
