197.243215	215.080205
N_steps             : 20001
error(proposed)     : 197.243215
error(original)     : 215.080205
A01_Estimator_Total_Time                           : 584.742561
A02_Estimator_Setup_Time                           : 3.005136
A03_Estimator_Solving_Time                         : 520.659228
A04_Estimator_Filtering_Process_Time               : 2.201293
A05_Estimator_KF_Process_Time                      : 57.516206
A06_Solver_PMSs_Solving_Time                       : 500.071024
B01_Number_of_PMSs                                 : 10.153029
B02_Number_of_Filtered_PMSs                        : 3.961477
C01_Number_of_Selection_Fail_Timesteps             : 0.771254
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000000
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000000
D01_Number_of_Reflections(sim)                     : 0.604853
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.000000
F01_Number_of_Failed_Timesteps                     : 0.435428
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 197.243215
G02_Estimation_Error_Reference(sim)                : 215.080205
G03_Estimation_Error_Except_Fail                   : 110.703176
G04_Estimation_Error_Except_Fail_Ref               : 84.458096
G05_Estimation_Error_Except_Strict_Fail            : 110.703176
G06_Estimation_Error_Except_Strict_Fail_Ref        : 84.458096
H01_Reception_Fails(<3)                            : 0.435428
H02_Reception_Fails_Ref.(<3)                       : 0.435428
H03_Strict_Reception_Fails(<_NV)                   : 0.435428
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.435428
