238.527028	335.231838
N_steps             : 20001
error(proposed)     : 238.527028
error(original)     : 335.231838
A01_Estimator_Total_Time                           : 1712.317046
A02_Estimator_Setup_Time                           : 4.742451
A03_Estimator_Solving_Time                         : 1535.238063
A04_Estimator_Filtering_Process_Time               : 5.660643
A05_Estimator_KF_Process_Time                      : 165.170385
A06_Solver_PMSs_Solving_Time                       : 1478.880113
B01_Number_of_PMSs                                 : 35.613342
B02_Number_of_Filtered_PMSs                        : 12.676632
C01_Number_of_Selection_Fail_Timesteps             : 0.487506
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000000
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000000
D01_Number_of_Reflections(sim)                     : 3.783356
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.000000
F01_Number_of_Failed_Timesteps                     : 0.327734
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 238.527028
G02_Estimation_Error_Reference(sim)                : 335.231838
