47.872280	88.397695
N_steps             : 20001
error(proposed)     : 47.872280
error(original)     : 88.397695
A01_Estimator_Total_Time                           : 4814.698270
A02_Estimator_Setup_Time                           : 1547.990884
A03_Estimator_Solving_Time                         : 3180.307408
A04_Estimator_Filtering_Process_Time               : 11.023286
A05_Estimator_KF_Process_Time                      : 73.618723
A06_Solver_PMSs_Solving_Time                       : 3085.592311
B01_Number_of_PMSs                                 : 55.998750
B02_Number_of_Filtered_PMSs                        : 4.583090
C01_Number_of_Selection_Fail_Timesteps             : 0.033809
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.008127
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.008127
D01_Number_of_Reflections(sim)                     : 0.761357
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.646228
F01_Number_of_Failed_Timesteps                     : 0.040248
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 47.872280
G02_Estimation_Error_Reference(sim)                : 88.397695
G03_Estimation_Error_Except_Fail                   : 39.993991
G04_Estimation_Error_Except_Fail_Ref               : 76.993562
G05_Estimation_Error_Except_Strict_Fail            : 30.930154
G06_Estimation_Error_Except_Strict_Fail_Ref        : 55.605089
H01_Reception_Fails(<3)                            : 0.032448
H02_Reception_Fails_Ref.(<3)                       : 0.032448
H03_Strict_Reception_Fails(<_NV)                   : 0.300235
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.300235
