27.115790	60.536073
N_steps             : 20001
error(proposed)     : 27.115790
error(original)     : 60.536073
A01_Estimator_Total_Time                           : 4479.353047
A02_Estimator_Setup_Time                           : 5.388336
A03_Estimator_Solving_Time                         : 4391.653775
A04_Estimator_Filtering_Process_Time               : 15.822835
A05_Estimator_KF_Process_Time                      : 63.837710
A06_Solver_PMSs_Solving_Time                       : 4275.454760
B01_Number_of_PMSs                                 : 85.569912
B02_Number_of_Filtered_PMSs                        : 4.145363
B03_Number_of_PMSs_to_KF                           : 4.145363
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.025903
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.025903
D01_Number_of_Reflections(sim)                     : 0.999538
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.116178
F01_Number_of_Failed_Timesteps                     : 0.025249
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 27.115790
G02_Estimation_Error_Reference(sim)                : 60.536073
G03_Estimation_Error_Except_Fail                   : 27.115790
G04_Estimation_Error_Except_Fail_Ref               : 60.536073
G05_Estimation_Error_Except_Strict_Fail            : 25.466681
G06_Estimation_Error_Except_Strict_Fail_Ref        : 59.496174
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.012349
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.012349
