85.869845	301.250134
N_steps             : 20001
error(proposed)     : 85.869845
error(original)     : 301.250134
A01_Estimator_Total_Time                           : 5567.975442
A02_Estimator_Setup_Time                           : 8.078685
A03_Estimator_Solving_Time                         : 5275.924623
A04_Estimator_Filtering_Process_Time               : 19.067609
A05_Estimator_KF_Process_Time                      : 261.657946
A06_Solver_PMSs_Solving_Time                       : 5141.104646
B01_Number_of_PMSs                                 : 91.275648
B02_Number_of_Filtered_PMSs                        : 15.404200
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.002406
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.002406
D01_Number_of_Reflections(sim)                     : 7.141382
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.009623
F01_Number_of_Failed_Timesteps                     : 0.002400
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 85.869845
G02_Estimation_Error_Reference(sim)                : 301.250134
