302.400555	302.400555
N_steps             : 20001
error(proposed)     : 302.400555
error(original)     : 302.400555
A01_Estimator_Total_Time                           : inf
A02_Estimator_Setup_Time                           : inf
A03_Estimator_Solving_Time                         : inf
A04_Estimator_Filtering_Process_Time               : -nan
A05_Estimator_KF_Process_Time                      : -nan
A06_Solver_PMSs_Solving_Time                       : -nan
B01_Number_of_PMSs                                 : -nan
B02_Number_of_Filtered_PMSs                        : -nan
B03_Number_of_PMSs_to_KF                           : -nan
C01_Number_of_Selection_Fail_Timesteps             : inf
C02_Number_of_opt1_Fail                            : -nan
C03_Number_of_Threshold_opt_Fail                   : -nan
C04_Number_of_Kalman_Filter_Fail_Timesteps         : -nan
D01_Number_of_Reflections(sim)                     : -nan
D02_Number_of_Reflections_Twice(sim)               : -nan
E01_Number_of_Selected_Beacons                     : -nan
F01_Number_of_Failed_Timesteps                     : 1.000000
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 302.400555
G02_Estimation_Error_Reference(sim)                : 302.400555
G03_Estimation_Error_Except_Fail                   : -nan
G04_Estimation_Error_Except_Fail_Ref               : -nan
G05_Estimation_Error_Except_Strict_Fail            : -nan
G06_Estimation_Error_Except_Strict_Fail_Ref        : -nan
H01_Reception_Fails(<3)                            : 1.000000
H02_Reception_Fails_Ref.(<3)                       : 1.000000
H03_Strict_Reception_Fails(<_NV)                   : 1.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 1.000000
