109.156144	233.433599
N_steps             : 20001
error(proposed)     : 109.156144
error(original)     : 233.433599
A01_Estimator_Total_Time                           : 1580.540898
A02_Estimator_Setup_Time                           : 6.169675
A03_Estimator_Solving_Time                         : 1465.853150
A04_Estimator_Filtering_Process_Time               : 3.629430
A05_Estimator_KF_Process_Time                      : 103.258660
A06_Solver_PMSs_Solving_Time                       : 1428.253029
B01_Number_of_PMSs                                 : 24.823086
B02_Number_of_Filtered_PMSs                        : 7.675431
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.005530
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.005530
D01_Number_of_Reflections(sim)                     : 7.851641
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.016590
F01_Number_of_Failed_Timesteps                     : 0.005500
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 109.156144
G02_Estimation_Error_Reference(sim)                : 233.433599
