200.465611	184.281841
N_steps             : 20001
error(proposed)     : 200.465611
error(original)     : 184.281841
A01_Estimator_Total_Time                           : 956.551587
A02_Estimator_Setup_Time                           : 3.541443
A03_Estimator_Solving_Time                         : 881.874718
A04_Estimator_Filtering_Process_Time               : 3.869169
A05_Estimator_KF_Process_Time                      : 65.866482
A06_Solver_PMSs_Solving_Time                       : 849.716057
B01_Number_of_PMSs                                 : 18.904543
B02_Number_of_Filtered_PMSs                        : 4.976071
B03_Number_of_PMSs_to_KF                           : 4.976071
C01_Number_of_Selection_Fail_Timesteps             : 0.724814
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.009277
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.009277
D01_Number_of_Reflections(sim)                     : 0.568406
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.533726
F01_Number_of_Failed_Timesteps                     : 0.423329
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 200.465611
G02_Estimation_Error_Reference(sim)                : 184.281841
G03_Estimation_Error_Except_Fail                   : 120.566873
G04_Estimation_Error_Except_Fail_Ref               : 86.393330
G05_Estimation_Error_Except_Strict_Fail            : 74.450101
G06_Estimation_Error_Except_Strict_Fail_Ref        : 52.547904
H01_Reception_Fails(<3)                            : 0.417979
H02_Reception_Fails_Ref.(<3)                       : 0.417979
H03_Strict_Reception_Fails(<_NV)                   : 0.708265
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.708265
