39.629457	79.317961
N_steps             : 20001
error(proposed)     : 39.629457
error(original)     : 79.317961
A01_Estimator_Total_Time                           : 1475.293235
A02_Estimator_Setup_Time                           : 4.298252
A03_Estimator_Solving_Time                         : 1399.239372
A04_Estimator_Filtering_Process_Time               : 4.926780
A05_Estimator_KF_Process_Time                      : 65.464251
A06_Solver_PMSs_Solving_Time                       : 1359.990119
B01_Number_of_PMSs                                 : 26.269521
B02_Number_of_Filtered_PMSs                        : 4.237041
B03_Number_of_PMSs_to_KF                           : 4.237041
C01_Number_of_Selection_Fail_Timesteps             : 0.004864
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.008614
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.008614
D01_Number_of_Reflections(sim)                     : 0.943501
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.963162
F01_Number_of_Failed_Timesteps                     : 0.013299
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 39.629457
G02_Estimation_Error_Reference(sim)                : 79.317961
G03_Estimation_Error_Except_Fail                   : 39.275351
G04_Estimation_Error_Except_Fail_Ref               : 78.900313
G05_Estimation_Error_Except_Strict_Fail            : 35.153528
G06_Estimation_Error_Except_Strict_Fail_Ref        : 75.847055
H01_Reception_Fails(<3)                            : 0.004800
H02_Reception_Fails_Ref.(<3)                       : 0.004800
H03_Strict_Reception_Fails(<_NV)                   : 0.075146
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.075146
