98.476877	494.171718
N_steps             : 20001
error(proposed)     : 98.476877
error(original)     : 494.171718
A01_Estimator_Total_Time                           : 8096.384051
A02_Estimator_Setup_Time                           : 2296.865547
A03_Estimator_Solving_Time                         : 5465.122235
A04_Estimator_Filtering_Process_Time               : 22.903711
A05_Estimator_KF_Process_Time                      : 308.893152
A06_Solver_PMSs_Solving_Time                       : 5309.751006
B01_Number_of_PMSs                                 : 103.355038
B02_Number_of_Filtered_PMSs                        : 18.289622
C01_Number_of_Selection_Fail_Timesteps             : 0.005581
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000101
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000101
D01_Number_of_Reflections(sim)                     : 3.937601
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.817126
F01_Number_of_Failed_Timesteps                     : 0.005650
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 98.476877
G02_Estimation_Error_Reference(sim)                : 494.171718
