42.394211	81.990043
N_steps             : 20001
error(proposed)     : 42.394211
error(original)     : 81.990043
A01_Estimator_Total_Time                           : 2096.419973
A02_Estimator_Setup_Time                           : 416.834731
A03_Estimator_Solving_Time                         : 1592.598128
A04_Estimator_Filtering_Process_Time               : 5.546738
A05_Estimator_KF_Process_Time                      : 80.084987
A06_Solver_PMSs_Solving_Time                       : 1544.248210
B01_Number_of_PMSs                                 : 28.474637
B02_Number_of_Filtered_PMSs                        : 5.119708
C01_Number_of_Selection_Fail_Timesteps             : 0.022039
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000716
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000716
D01_Number_of_Reflections(sim)                     : 0.873543
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.944569
F01_Number_of_Failed_Timesteps                     : 0.022249
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 42.394211
G02_Estimation_Error_Reference(sim)                : 81.990043
G03_Estimation_Error_Except_Fail                   : 35.742994
G04_Estimation_Error_Except_Fail_Ref               : 75.454070
G05_Estimation_Error_Except_Strict_Fail            : 33.866556
G06_Estimation_Error_Except_Strict_Fail_Ref        : 72.013703
H01_Reception_Fails(<3)                            : 0.021549
H02_Reception_Fails_Ref.(<3)                       : 0.021549
H03_Strict_Reception_Fails(<_NV)                   : 0.078546
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.078546
