88.506594	245.334177
N_steps             : 20001
error(proposed)     : 88.506594
error(original)     : 245.334177
A01_Estimator_Total_Time                           : 5170.914296
A02_Estimator_Setup_Time                           : 15.635317
A03_Estimator_Solving_Time                         : 4873.495275
A04_Estimator_Filtering_Process_Time               : 16.586458
A05_Estimator_KF_Process_Time                      : 262.169146
A06_Solver_PMSs_Solving_Time                       : 4749.842314
B01_Number_of_PMSs                                 : 81.530059
B02_Number_of_Filtered_PMSs                        : 15.334121
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.005379
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.005379
D01_Number_of_Reflections(sim)                     : 8.470443
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.021514
F01_Number_of_Failed_Timesteps                     : 0.005350
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 88.506594
G02_Estimation_Error_Reference(sim)                : 245.334177
