74.842347	398.513791
N_steps             : 20001
error(proposed)     : 74.842347
error(original)     : 398.513791
A01_Estimator_Total_Time                           : 18027.716561
A02_Estimator_Setup_Time                           : 18.361818
A03_Estimator_Solving_Time                         : 17626.765676
A04_Estimator_Filtering_Process_Time               : 57.619554
A05_Estimator_KF_Process_Time                      : 317.036747
A06_Solver_PMSs_Solving_Time                       : 17192.699613
B01_Number_of_PMSs                                 : 256.348127
B02_Number_of_Filtered_PMSs                        : 16.820694
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.017966
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.017966
D01_Number_of_Reflections(sim)                     : 9.251832
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.089831
F01_Number_of_Failed_Timesteps                     : 0.017649
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 74.842347
G02_Estimation_Error_Reference(sim)                : 398.513791
