259.780563	372.945592
N_steps             : 20001
error(proposed)     : 259.780563
error(original)     : 372.945592
A01_Estimator_Total_Time                           : 1775.436554
A02_Estimator_Setup_Time                           : 5.477757
A03_Estimator_Solving_Time                         : 1582.070950
A04_Estimator_Filtering_Process_Time               : 5.918129
A05_Estimator_KF_Process_Time                      : 179.392135
A06_Solver_PMSs_Solving_Time                       : 1530.428782
B01_Number_of_PMSs                                 : 36.887646
B02_Number_of_Filtered_PMSs                        : 12.997052
C01_Number_of_Selection_Fail_Timesteps             : 0.340011
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000000
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000000
D01_Number_of_Reflections(sim)                     : 3.609741
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.000000
F01_Number_of_Failed_Timesteps                     : 0.253737
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 259.780563
G02_Estimation_Error_Reference(sim)                : 372.945592
