137.753222	279.888410
N_steps             : 20001
error(proposed)     : 137.753222
error(original)     : 279.888410
A01_Estimator_Total_Time                           : 1854.839394
A02_Estimator_Setup_Time                           : 6.650850
A03_Estimator_Solving_Time                         : 1692.923860
A04_Estimator_Filtering_Process_Time               : 7.013593
A05_Estimator_KF_Process_Time                      : 146.736620
A06_Solver_PMSs_Solving_Time                       : 1646.785123
B01_Number_of_PMSs                                 : 34.947334
B02_Number_of_Filtered_PMSs                        : 11.308371
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.003210
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.003210
D01_Number_of_Reflections(sim)                     : 5.382706
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.009630
F01_Number_of_Failed_Timesteps                     : 0.003200
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 137.753222
G02_Estimation_Error_Reference(sim)                : 279.888410
