123.693045	230.469445
N_steps             : 20001
error(proposed)     : 123.693045
error(original)     : 230.469445
A01_Estimator_Total_Time                           : 1790.335401
A02_Estimator_Setup_Time                           : 6.676706
A03_Estimator_Solving_Time                         : 1649.653742
A04_Estimator_Filtering_Process_Time               : 4.765309
A05_Estimator_KF_Process_Time                      : 127.775765
A06_Solver_PMSs_Solving_Time                       : 1607.797729
B01_Number_of_PMSs                                 : 29.491645
B02_Number_of_Filtered_PMSs                        : 9.634831
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000650
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000650
D01_Number_of_Reflections(sim)                     : 6.196318
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.001951
F01_Number_of_Failed_Timesteps                     : 0.000650
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 123.693045
G02_Estimation_Error_Reference(sim)                : 230.469445
