192.543696	486.846238
N_steps             : 20001
error(proposed)     : 192.543696
error(original)     : 486.846238
A01_Estimator_Total_Time                           : 12857.119456
A02_Estimator_Setup_Time                           : 10246.687458
A03_Estimator_Solving_Time                         : 2397.879070
A04_Estimator_Filtering_Process_Time               : 8.174327
A05_Estimator_KF_Process_Time                      : 201.875988
A06_Solver_PMSs_Solving_Time                       : 2321.800013
B01_Number_of_PMSs                                 : 51.195833
B02_Number_of_Filtered_PMSs                        : 14.040198
C01_Number_of_Selection_Fail_Timesteps             : 0.340011
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000000
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000000
D01_Number_of_Reflections(sim)                     : 3.609741
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.201595
F01_Number_of_Failed_Timesteps                     : 0.253737
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 192.543696
G02_Estimation_Error_Reference(sim)                : 486.846238
