81.999113	404.173658
N_steps             : 20001
error(proposed)     : 81.999113
error(original)     : 404.173658
A01_Estimator_Total_Time                           : 22377.018545
A02_Estimator_Setup_Time                           : 81.048870
A03_Estimator_Solving_Time                         : 21822.681670
A04_Estimator_Filtering_Process_Time               : 69.443386
A05_Estimator_KF_Process_Time                      : 394.312766
A06_Solver_PMSs_Solving_Time                       : 21252.098441
B01_Number_of_PMSs                                 : 348.303443
B02_Number_of_Filtered_PMSs                        : 22.007318
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.002506
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.002506
D01_Number_of_Reflections(sim)                     : 6.711042
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.005213
F01_Number_of_Failed_Timesteps                     : 0.002500
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 81.999113
G02_Estimation_Error_Reference(sim)                : 404.173658
