99.578979	371.169450
N_steps             : 20001
error(proposed)     : 99.578979
error(original)     : 371.169450
A01_Estimator_Total_Time                           : 6739.972992
A02_Estimator_Setup_Time                           : 202.541813
A03_Estimator_Solving_Time                         : 6179.913374
A04_Estimator_Filtering_Process_Time               : 22.856807
A05_Estimator_KF_Process_Time                      : 331.608282
A06_Solver_PMSs_Solving_Time                       : 6003.512454
B01_Number_of_PMSs                                 : 114.377163
B02_Number_of_Filtered_PMSs                        : 19.235521
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000350
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000350
D01_Number_of_Reflections(sim)                     : 4.929129
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.986696
F01_Number_of_Failed_Timesteps                     : 0.000350
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 99.578979
G02_Estimation_Error_Reference(sim)                : 371.169450
