146.101803	468.084751
N_steps             : 20001
error(proposed)     : 146.101803
error(original)     : 468.084751
A01_Estimator_Total_Time                           : 13673.461963
A02_Estimator_Setup_Time                           : 9038.058277
A03_Estimator_Solving_Time                         : 4360.742427
A04_Estimator_Filtering_Process_Time               : 16.639366
A05_Estimator_KF_Process_Time                      : 253.247441
A06_Solver_PMSs_Solving_Time                       : 4234.972437
B01_Number_of_PMSs                                 : 86.784218
B02_Number_of_Filtered_PMSs                        : 15.496719
C01_Number_of_Selection_Fail_Timesteps             : 0.049877
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000210
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000210
D01_Number_of_Reflections(sim)                     : 3.356592
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.508584
F01_Number_of_Failed_Timesteps                     : 0.047698
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 146.101803
G02_Estimation_Error_Reference(sim)                : 468.084751
