79.684746	249.227907
N_steps             : 20001
error(proposed)     : 79.684746
error(original)     : 249.227907
A01_Estimator_Total_Time                           : 4606.320188
A02_Estimator_Setup_Time                           : 9.367996
A03_Estimator_Solving_Time                         : 4394.454839
A04_Estimator_Filtering_Process_Time               : 15.846689
A05_Estimator_KF_Process_Time                      : 184.385294
A06_Solver_PMSs_Solving_Time                       : 4288.024510
B01_Number_of_PMSs                                 : 70.893489
B02_Number_of_Filtered_PMSs                        : 11.170508
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.008674
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.008674
D01_Number_of_Reflections(sim)                     : 9.556609
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.034697
F01_Number_of_Failed_Timesteps                     : 0.008600
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 79.684746
G02_Estimation_Error_Reference(sim)                : 249.227907
