91.932815	579.869889
N_steps             : 20001
error(proposed)     : 91.932815
error(original)     : 579.869889
A01_Estimator_Total_Time                           : 19562.973031
A02_Estimator_Setup_Time                           : 4855.313449
A03_Estimator_Solving_Time                         : 14267.773974
A04_Estimator_Filtering_Process_Time               : 59.907013
A05_Estimator_KF_Process_Time                      : 370.659933
A06_Solver_PMSs_Solving_Time                       : 13876.103514
B01_Number_of_PMSs                                 : 243.729109
B02_Number_of_Filtered_PMSs                        : 20.425184
C01_Number_of_Selection_Fail_Timesteps             : 0.001153
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.001454
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.001454
D01_Number_of_Reflections(sim)                     : 4.359366
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.485789
F01_Number_of_Failed_Timesteps                     : 0.002600
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 91.932815
G02_Estimation_Error_Reference(sim)                : 579.869889
