44.198175	98.663074
N_steps             : 20001
error(proposed)     : 44.198175
error(original)     : 98.663074
A01_Estimator_Total_Time                           : 506.580749
A02_Estimator_Setup_Time                           : 2.364033
A03_Estimator_Solving_Time                         : 450.944180
A04_Estimator_Filtering_Process_Time               : 1.506238
A05_Estimator_KF_Process_Time                      : 50.200882
A06_Solver_PMSs_Solving_Time                       : 438.082778
B01_Number_of_PMSs                                 : 8.985068
B02_Number_of_Filtered_PMSs                        : 3.673197
B03_Number_of_PMSs_to_KF                           : 3.673197
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.002205
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.002205
D01_Number_of_Reflections(sim)                     : 1.203137
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.006614
F01_Number_of_Failed_Timesteps                     : 0.002200
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 44.198175
G02_Estimation_Error_Reference(sim)                : 98.663074
G03_Estimation_Error_Except_Fail                   : 44.198175
G04_Estimation_Error_Except_Fail_Ref               : 98.663074
G05_Estimation_Error_Except_Strict_Fail            : 44.198175
G06_Estimation_Error_Except_Strict_Fail_Ref        : 98.663074
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
