99.223511	347.005558
N_steps             : 20001
error(proposed)     : 99.223511
error(original)     : 347.005558
A01_Estimator_Total_Time                           : 6636.119600
A02_Estimator_Setup_Time                           : 135.493900
A03_Estimator_Solving_Time                         : 6164.306950
A04_Estimator_Filtering_Process_Time               : 25.151600
A05_Estimator_KF_Process_Time                      : 306.188550
A06_Solver_PMSs_Solving_Time                       : 6004.181950
B01_Number_of_PMSs                                 : 112.345500
B02_Number_of_Filtered_PMSs                        : 18.197850
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000050
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000050
D01_Number_of_Reflections(sim)                     : 5.312750
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.992700
F01_Number_of_Failed_Timesteps                     : 0.000050
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 99.223511
G02_Estimation_Error_Reference(sim)                : 347.005558
