100.011236	153.510733
N_steps             : 20001
error(proposed)     : 100.011236
error(original)     : 153.510733
A01_Estimator_Total_Time                           : 690.991067
A02_Estimator_Setup_Time                           : 3.920084
A03_Estimator_Solving_Time                         : 609.502158
A04_Estimator_Filtering_Process_Time               : 2.921823
A05_Estimator_KF_Process_Time                      : 73.460192
A06_Solver_PMSs_Solving_Time                       : 587.603237
B01_Number_of_PMSs                                 : 13.085312
B02_Number_of_Filtered_PMSs                        : 5.215048
B03_Number_of_PMSs_to_KF                           : 5.215048
C01_Number_of_Selection_Fail_Timesteps             : 0.199101
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000000
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000000
D01_Number_of_Reflections(sim)                     : 0.617146
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.000000
F01_Number_of_Failed_Timesteps                     : 0.166042
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 100.011236
G02_Estimation_Error_Reference(sim)                : 153.510733
G03_Estimation_Error_Except_Fail                   : 71.505812
G04_Estimation_Error_Except_Fail_Ref               : 124.223504
G05_Estimation_Error_Except_Strict_Fail            : 71.505812
G06_Estimation_Error_Except_Strict_Fail_Ref        : 124.223504
H01_Reception_Fails(<3)                            : 0.166042
H02_Reception_Fails_Ref.(<3)                       : 0.166042
H03_Strict_Reception_Fails(<_NV)                   : 0.166042
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.166042
