28.280426	52.464421
N_steps             : 20001
error(proposed)     : 28.280426
error(original)     : 52.464421
A01_Estimator_Total_Time                           : 4180.098027
A02_Estimator_Setup_Time                           : 3.387524
A03_Estimator_Solving_Time                         : 4100.267295
A04_Estimator_Filtering_Process_Time               : 15.556174
A05_Estimator_KF_Process_Time                      : 57.940813
A06_Solver_PMSs_Solving_Time                       : 3993.721578
B01_Number_of_PMSs                                 : 75.083089
B02_Number_of_Filtered_PMSs                        : 3.607119
B03_Number_of_PMSs_to_KF                           : 3.607119
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.030289
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.030289
D01_Number_of_Reflections(sim)                     : 1.094782
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.148406
F01_Number_of_Failed_Timesteps                     : 0.029399
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 28.280426
G02_Estimation_Error_Reference(sim)                : 52.464421
G03_Estimation_Error_Except_Fail                   : 28.280426
G04_Estimation_Error_Except_Fail_Ref               : 52.464421
G05_Estimation_Error_Except_Strict_Fail            : 27.798048
G06_Estimation_Error_Except_Strict_Fail_Ref        : 52.452633
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.002950
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.002950
