340.242777	342.553190
N_steps             : 20001
error(proposed)     : 340.242777
error(original)     : 342.553190
A01_Estimator_Total_Time                           : 379.930128
A02_Estimator_Setup_Time                           : 13.553719
A03_Estimator_Solving_Time                         : 317.775357
A04_Estimator_Filtering_Process_Time               : 1.165289
A05_Estimator_KF_Process_Time                      : 44.719760
A06_Solver_PMSs_Solving_Time                       : 295.572502
B01_Number_of_PMSs                                 : 5.809166
B02_Number_of_Filtered_PMSs                        : 3.181818
C01_Number_of_Selection_Fail_Timesteps             : 14.027047
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000000
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000000
D01_Number_of_Reflections(sim)                     : 2.756574
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.000000
F01_Number_of_Failed_Timesteps                     : 0.933453
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 340.242777
G02_Estimation_Error_Reference(sim)                : 342.553190
G03_Estimation_Error_Except_Fail                   : 148.308653
G04_Estimation_Error_Except_Fail_Ref               : 44.975636
G05_Estimation_Error_Except_Strict_Fail            : 148.308653
G06_Estimation_Error_Except_Strict_Fail_Ref        : 44.975636
H01_Reception_Fails(<3)                            : 0.933453
H02_Reception_Fails_Ref.(<3)                       : 0.933453
H03_Strict_Reception_Fails(<_NV)                   : 0.933453
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.933453
